Year,Month,County_City,Sale_Count
2022 , Feb,Bristol City,7
2022 , Feb,Brunswick County,3
2022 , Feb,Buchanan County,0
2022 , Feb,Buckingham County,15
2022 , Feb,Buena Vista City,6
2022 , Feb,Campbell County,44
2022 , Feb,Caroline County,37
2022 , Feb,Carroll County,24
2022 , Feb,Charles City County,1
2022 , Feb,Charlotte County,7
2022 , Feb,Charlottesville City,37
2022 , Feb,Chesapeake City,310
2022 , Feb,Chesterfield County,385
2022 , Feb,Clarke County,8
2022 , Feb,Colonial Heights City,21
2022 , Feb,Covington City,4
2022 , Feb,Craig County,2
2022 , Feb,Culpeper County,50
2022 , Feb,Cumberland County,11
2022 , Feb,Danville City,35
2022 , Feb,Dickenson County,0
2022 , Feb,Dinwiddie County,26
2022 , Feb,Emporia City,0
2022 , Feb,Essex County,11
2022 , Feb,Fairfax City,26
2022 , Feb,Fairfax County,950
2022 , Feb,Falls Church City,10
2022 , Feb,Fauquier County,69
2022 , Feb,Floyd County,17
2022 , Feb,Fluvanna County,29
2022 , Feb,Franklin City,6
2022 , Feb,Franklin County,67
2022 , Feb,Frederick County,95
2022 , Feb,Fredericksburg City,33
2022 , Feb,Galax City,5
2022 , Feb,Giles County,8
2022 , Feb,Gloucester County,39
2022 , Feb,Goochland County,33
2022 , Feb,Grayson County,12
2022 , Feb,Greene County,20
2022 , Feb,Greensville County,3
2022 , Feb,Halifax County,20
2022 , Feb,Hampton City,213
2022 , Feb,Hanover County,93
2022 , Feb,Harrisonburg City,28
2022 , Feb,Henrico County,250
2022 , Feb,Henry County,31
2022 , Feb,Highland County,2
2022 , Feb,Hopewell City,18
2022 , Feb,Isle of Wight County,43
2022 , Feb,James City County,99
2022 , Feb,King and Queen County,2
2022 , Feb,King George County,26
2022 , Feb,King William County,24
2022 , Feb,Lancaster County,18
2022 , Feb,Lee County,1
2022 , Feb,Lexington City,8
2022 , Feb,Loudoun County,368
2022 , Feb,Louisa County,40
2022 , Feb,Lunenburg County,5
2022 , Feb,Lynchburg City,55
2022 , Feb,Madison County,14
2022 , Feb,Manassas City,44
2022 , Feb,Manassas Park City,10
2022 , Feb,Martinsville City,12
2022 , Feb,Mathews County,12
2022 , Feb,Mecklenburg County,9
2022 , Feb,Middlesex County,7
2022 , Feb,Montgomery County,57
2022 , Feb,Nelson County,30
2022 , Feb,New Kent County,46
2022 , Feb,Newport News City,227
2022 , Feb,Norfolk City,298
2022 , Feb,Northampton County,16
2022 , Feb,Northumberland County,21
2022 , Feb,Norton City,0
2022 , Feb,Nottoway County,11
2022 , Feb,Orange County,44
2022 , Feb,Page County,20
2022 , Feb,Patrick County,7
2022 , Feb,Petersburg City,47
2022 , Feb,Pittsylvania County,24
2022 , Feb,Poquoson City,16
2022 , Feb,Portsmouth City,182
2022 , Feb,Powhatan County,25
2022 , Feb,Prince Edward County,12
2022 , Feb,Prince George County,19
2022 , Feb,Prince William County,444
2022 , Feb,Pulaski County,22
2022 , Feb,Radford City,11
2022 , Feb,Rappahannock County,3
2022 , Feb,Richmond City,213
2022 , Feb,Richmond County,1
2022 , Feb,Roanoke City,78
2022 , Feb,Roanoke County,76
2022 , Feb,Rockbridge County,14
2022 , Feb,Rockingham County,71
2022 , Feb,Russell County,10
2022 , Feb,Salem City,32
2022 , Feb,Scott County,1
2022 , Feb,Shenandoah County,48
2022 , Feb,Smyth County,22
2022 , Feb,Southampton County,9
2022 , Feb,Spotsylvania County,153
2022 , Feb,Stafford County,183
2022 , Feb,Staunton City,32
2022 , Feb,Suffolk City,162
2022 , Feb,Surry County,8
2022 , Feb,Sussex County,7
2022 , Feb,Tazewell County,12
2022 , Feb,Virginia Beach City,526
2022 , Feb,Warren County,51
2022 , Feb,Washington County,39
2022 , Feb,Waynesboro City,38
2022 , Feb,Westmoreland County,27
2022 , Feb,Williamsburg City,12
2022 , Feb,Winchester City,19
2022 , Feb,Wise County,0
2022 , Feb,Wythe County,17
2022 , Feb,York County,72
2022 , Mar,Accomack County,40
2022 , Mar,Albemarle County,168
2022 , Mar,Alexandria City,228
2022 , Mar,Alleghany County,48
2022 , Mar,Amelia County,147
2022 , Mar,Amherst County,303
2022 , Mar,Appomattox County,12
2022 , Mar,Arlington County,15
2022 , Mar,Augusta County,31
2022 , Mar,Bath County,8
2022 , Mar,Bedford County,127
2022 , Mar,Bland County,6
2022 , Mar,Botetourt County,27
2022 , Mar,Bristol City,10
2022 , Mar,Brunswick County,3
2022 , Mar,Buchanan County,3
2022 , Mar,Buckingham County,9
2022 , Mar,Buena Vista City,7
2022 , Mar,Campbell County,57
2022 , Mar,Caroline County,61
2022 , Mar,Carroll County,29
2022 , Mar,Charles City County,8
2022 , Mar,Charlotte County,4
2022 , Mar,Charlottesville City,47
2022 , Mar,Chesapeake City,421
2022 , Mar,Chesterfield County,540
2022 , Mar,Clarke County,25
2022 , Mar,Colonial Heights City,22
2022 , Mar,Covington City,2
2022 , Mar,Craig County,5
2022 , Mar,Culpeper County,59
2022 , Mar,Cumberland County,8
2022 , Mar,Danville City,50
2022 , Mar,Dickenson County,0
2022 , Mar,Dinwiddie County,26
2022 , Mar,Emporia City,0
2022 , Mar,Essex County,16
2022 , Mar,Fairfax City,33
2022 , Mar,Fairfax County,1421
2022 , Mar,Falls Church City,9
2022 , Mar,Fauquier County,96
2022 , Mar,Floyd County,12
2022 , Mar,Fluvanna County,50
2022 , Mar,Franklin City,6
2022 , Mar,Franklin County,57
2022 , Mar,Frederick County,119
2022 , Mar,Fredericksburg City,43
2022 , Mar,Galax City,10
2022 , Mar,Giles County,19
2022 , Mar,Gloucester County,62
2022 , Mar,Goochland County,38
2022 , Mar,Grayson County,13
2022 , Mar,Greene County,24
2022 , Mar,Greensville County,0
2022 , Mar,Halifax County,23
2022 , Mar,Hampton City,259
2022 , Mar,Hanover County,163
2022 , Mar,Harrisonburg City,29
2022 , Mar,Henrico County,406
2022 , Mar,Henry County,42
2022 , Mar,Highland County,2
2022 , Mar,Hopewell City,44
2022 , Mar,Isle of Wight County,66
2022 , Mar,James City County,152
2022 , Mar,King and Queen County,8
2022 , Mar,King George County,37
2022 , Mar,King William County,23
2022 , Mar,Lancaster County,23
2022 , Mar,Lee County,0
2022 , Mar,Lexington City,15
2022 , Mar,Loudoun County,579
2022 , Mar,Louisa County,63
2022 , Mar,Lunenburg County,11
2022 , Mar,Lynchburg City,100
2022 , Mar,Madison County,14
2022 , Mar,Manassas City,60
2022 , Mar,Manassas Park City,17
2022 , Mar,Martinsville City,16
2022 , Mar,Mathews County,16
2022 , Mar,Mecklenburg County,21
2022 , Mar,Middlesex County,18
2022 , Mar,Montgomery County,88
2022 , Mar,Nelson County,44
2022 , Mar,New Kent County,59
2022 , Mar,Newport News City,294
2022 , Mar,Norfolk City,373
2022 , Mar,Northampton County,29
2022 , Mar,Northumberland County,28
2022 , Mar,Norton City,0
2022 , Mar,Nottoway County,9
2022 , Mar,Orange County,75
2022 , Mar,Page County,22
2022 , Mar,Patrick County,18
2022 , Mar,Petersburg City,48
2022 , Mar,Pittsylvania County,25
2022 , Mar,Poquoson City,14
2022 , Mar,Portsmouth City,227
2022 , Mar,Powhatan County,36
2022 , Mar,Prince Edward County,25
2022 , Mar,Prince George County,33
2022 , Mar,Prince William County,650
2022 , Mar,Pulaski County,31
2022 , Mar,Radford City,8
2022 , Mar,Rappahannock County,3
2022 , Mar,Richmond City,289
2022 , Mar,Richmond County,2
2022 , Mar,Roanoke City,112
2022 , Mar,Roanoke County,109
2022 , Mar,Rockbridge County,36
2022 , Mar,Rockingham County,77
2022 , Mar,Russell County,5
2022 , Mar,Salem City,27
2022 , Mar,Scott County,3
2022 , Mar,Shenandoah County,73
2022 , Mar,Smyth County,20
2022 , Mar,Southampton County,13
2022 , Mar,Spotsylvania County,203
2022 , Mar,Stafford County,251
2022 , Mar,Staunton City,35
2022 , Mar,Suffolk City,237
2022 , Mar,Surry County,8
2022 , Mar,Sussex County,11
2022 , Mar,Tazewell County,21
2022 , Mar,Virginia Beach City,676
2022 , Mar,Warren County,60
2022 , Mar,Washington County,24
2022 , Mar,Waynesboro City,40
2022 , Mar,Westmoreland County,43
2022 , Mar,Williamsburg City,25
2022 , Mar,Winchester City,19
2022 , Mar,Wise County,1
2022 , Mar,Wythe County,34
2022 , Mar,York County,111
2022 , Apr,Accomack County,27
2022 , Apr,Albemarle County,175
2022 , Apr,Alexandria City,226
2022 , Apr,Alleghany County,49
2022 , Apr,Amelia County,145
2022 , Apr,Amherst County,283
2022 , Apr,Appomattox County,15
2022 , Apr,Arlington County,14
2022 , Apr,Augusta County,36
2022 , Apr,Bath County,21
2022 , Apr,Bedford County,123
2022 , Apr,Bland County,4
2022 , Apr,Botetourt County,26
2022 , Apr,Bristol City,4
2022 , Apr,Brunswick County,1
2022 , Apr,Buchanan County,5
2022 , Apr,Buckingham County,13
2022 , Apr,Buena Vista City,11
2022 , Apr,Campbell County,93
2022 , Apr,Caroline County,58
2022 , Apr,Carroll County,27
2022 , Apr,Charles City County,3
2022 , Apr,Charlotte County,4
2022 , Apr,Charlottesville City,57
2022 , Apr,Chesapeake City,486
2022 , Apr,Chesterfield County,582
2022 , Apr,Clarke County,14
2022 , Apr,Colonial Heights City,21
2022 , Apr,Covington City,5
2022 , Apr,Craig County,3
2022 , Apr,Culpeper County,71
2022 , Apr,Cumberland County,10
2022 , Apr,Danville City,53
2022 , Apr,Dickenson County,0
2022 , Apr,Dinwiddie County,32
2022 , Apr,Emporia City,1
2022 , Apr,Essex County,13
2022 , Apr,Fairfax City,31
2022 , Apr,Fairfax County,1537
2022 , Apr,Falls Church City,20
2022 , Apr,Fauquier County,95
2022 , Apr,Floyd County,13
2022 , Apr,Fluvanna County,39
2022 , Apr,Franklin City,10
2022 , Apr,Franklin County,86
2022 , Apr,Frederick County,165
2022 , Apr,Fredericksburg City,37
2022 , Apr,Galax City,10
2022 , Apr,Giles County,24
2022 , Apr,Gloucester County,41
2022 , Apr,Goochland County,45
2022 , Apr,Grayson County,9
2022 , Apr,Greene County,34
2022 , Apr,Greensville County,2
2022 , Apr,Halifax County,14
2022 , Apr,Hampton City,247
2022 , Apr,Hanover County,171
2022 , Apr,Harrisonburg City,38
2022 , Apr,Henrico County,399
2022 , Apr,Henry County,35
2022 , Apr,Highland County,2
2022 , Apr,Hopewell City,26
2022 , Apr,Isle of Wight County,62
2022 , Apr,James City County,184
2022 , Apr,King and Queen County,8
2022 , Apr,King George County,47
2022 , Apr,King William County,38
2022 , Apr,Lancaster County,14
2022 , Apr,Lee County,0
2022 , Apr,Lexington City,15
2022 , Apr,Loudoun County,646
2022 , Apr,Louisa County,92
2022 , Apr,Lunenburg County,8
2022 , Apr,Lynchburg City,124
2022 , Apr,Madison County,7
2022 , Apr,Manassas City,51
2022 , Apr,Manassas Park City,17
2022 , Apr,Martinsville City,15
2022 , Apr,Mathews County,18
2022 , Apr,Mecklenburg County,15
2022 , Apr,Middlesex County,22
2022 , Apr,Montgomery County,95
2022 , Apr,Nelson County,33
2022 , Apr,New Kent County,49
2022 , Apr,Newport News City,244
2022 , Apr,Norfolk City,346
2022 , Apr,Northampton County,16
2022 , Apr,Northumberland County,24
2022 , Apr,Norton City,0
2022 , Apr,Nottoway County,17
2022 , Apr,Orange County,77
2022 , Apr,Page County,32
2022 , Apr,Patrick County,16
2022 , Apr,Petersburg City,50
2022 , Apr,Pittsylvania County,31
2022 , Apr,Poquoson City,23
2022 , Apr,Portsmouth City,195
2022 , Apr,Powhatan County,36
2022 , Apr,Prince Edward County,25
2022 , Apr,Prince George County,26
2022 , Apr,Prince William County,702
2022 , Apr,Pulaski County,47
2022 , Apr,Radford City,8
2022 , Apr,Rappahannock County,13
2022 , Apr,Richmond City,301
2022 , Apr,Richmond County,5
2022 , Apr,Roanoke City,105
2022 , Apr,Roanoke County,131
2022 , Apr,Rockbridge County,21
2022 , Apr,Rockingham County,104
2022 , Apr,Russell County,11
2022 , Apr,Salem City,32
2022 , Apr,Scott County,1
2022 , Apr,Shenandoah County,68
2022 , Apr,Smyth County,21
2022 , Apr,Southampton County,22
2022 , Apr,Spotsylvania County,255
2022 , Apr,Stafford County,282
2022 , Apr,Staunton City,48
2022 , Apr,Suffolk City,225
2022 , Apr,Surry County,6
2022 , Apr,Sussex County,8
2022 , Apr,Tazewell County,18
2022 , Apr,Virginia Beach City,677
2022 , Apr,Warren County,59
2022 , Apr,Washington County,38
2022 , Apr,Waynesboro City,32
2022 , Apr,Westmoreland County,43
2022 , Apr,Williamsburg City,27
2022 , Apr,Winchester City,31
2022 , Apr,Wise County,2
2022 , Apr,Wythe County,33
2022 , Apr,York County,105
2022 , May,Accomack County,44
2022 , May,Albemarle County,202
2022 , May,Alexandria City,298
2022 , May,Alleghany County,12
2022 , May,Amelia County,18
2022 , May,Amherst County,44
2022 , May,Appomattox County,17
2022 , May,Arlington County,309
2022 , May,Augusta County,74
2022 , May,Bath County,8
2022 , May,Bedford County,147
2022 , May,Bland County,2
2022 , May,Botetourt County,50
2022 , May,Bristol City,4
2022 , May,Brunswick County,1
2022 , May,Buchanan County,2
2022 , May,Buckingham County,13
2022 , May,Buena Vista City,9
2022 , May,Campbell County,77
2022 , May,Caroline County,47
2022 , May,Carroll County,44
2022 , May,Charles City County,4
2022 , May,Charlotte County,10
2022 , May,Charlottesville City,55
2022 , May,Chesapeake City,492
2022 , May,Chesterfield County,575
2022 , May,Clarke County,33
2022 , May,Colonial Heights City,26
2022 , May,Covington City,7
2022 , May,Craig County,4
2022 , May,Culpeper County,70
2022 , May,Cumberland County,16
2022 , May,Danville City,45
2022 , May,Dickenson County,1
2022 , May,Dinwiddie County,28
2022 , May,Emporia City,0
2022 , May,Essex County,16
2022 , May,Fairfax City,48
2022 , May,Fairfax County,1765
2022 , May,Falls Church City,16
2022 , May,Fauquier County,118
2022 , May,Floyd County,7
2022 , May,Fluvanna County,51
2022 , May,Franklin City,11
2022 , May,Franklin County,83
2022 , May,Frederick County,164
2022 , May,Fredericksburg City,40
2022 , May,Galax City,10
2022 , May,Giles County,13
2022 , May,Gloucester County,58
2022 , May,Goochland County,51
2022 , May,Grayson County,7
2022 , May,Greene County,44
2022 , May,Greensville County,1
2022 , May,Halifax County,21
2022 , May,Hampton City,235
2022 , May,Hanover County,163
2022 , May,Harrisonburg City,39
2022 , May,Henrico County,450
2022 , May,Henry County,40
2022 , May,Highland County,0
2022 , May,Hopewell City,38
2022 , May,Isle of Wight County,66
2022 , May,James City County,187
2022 , May,King and Queen County,3
2022 , May,King George County,31
2022 , May,King William County,33
2022 , May,Lancaster County,23
2022 , May,Lee County,0
2022 , May,Lexington City,12
2022 , May,Loudoun County,718
2022 , May,Louisa County,82
2022 , May,Lunenburg County,13
2022 , May,Lynchburg City,105
2022 , May,Madison County,24
2022 , May,Manassas City,58
2022 , May,Manassas Park City,26
2022 , May,Martinsville City,11
2022 , May,Mathews County,34
2022 , May,Mecklenburg County,18
2022 , May,Middlesex County,28
2022 , May,Montgomery County,110
2022 , May,Nelson County,29
2022 , May,New Kent County,52
2022 , May,Newport News City,279
2022 , May,Norfolk City,411
2022 , May,Northampton County,17
2022 , May,Northumberland County,29
2022 , May,Norton City,0
2022 , May,Nottoway County,12
2022 , May,Orange County,75
2022 , May,Page County,31
2022 , May,Patrick County,11
2022 , May,Petersburg City,57
2022 , May,Pittsylvania County,34
2022 , May,Poquoson City,23
2022 , May,Portsmouth City,190
2022 , May,Powhatan County,42
2022 , May,Prince Edward County,26
2022 , May,Prince George County,36
2022 , May,Prince William County,787
2022 , May,Pulaski County,45
2022 , May,Radford City,16
2022 , May,Rappahannock County,7
2022 , May,Richmond City,345
2022 , May,Richmond County,4
2022 , May,Roanoke City,133
2022 , May,Roanoke County,121
2022 , May,Rockbridge County,22
2022 , May,Rockingham County,109
2022 , May,Russell County,4
2022 , May,Salem City,31
2022 , May,Scott County,1
2022 , May,Shenandoah County,65
2022 , May,Smyth County,13
2022 , May,Southampton County,23
2022 , May,Spotsylvania County,254
2022 , May,Stafford County,308
2022 , May,Staunton City,57
2022 , May,Suffolk City,249
2022 , May,Surry County,8
2022 , May,Sussex County,10
2022 , May,Tazewell County,20
2022 , May,Virginia Beach City,774
2022 , May,Warren County,81
2022 , May,Washington County,37
2022 , May,Waynesboro City,41
2022 , May,Westmoreland County,43
2022 , May,Williamsburg City,30
2022 , May,Winchester City,35
2022 , May,Wise County,1
2022 , May,Wythe County,38
2022 , May,York County,123
2022 ,  Jun,Accomack County,64
2022 ,  Jun,Albemarle County,222
2022 ,  Jun,Alexandria City,303
2022 ,  Jun,Alleghany County,13
2022 ,  Jun,Amelia County,14
2022 ,  Jun,Amherst County,28
2022 ,  Jun,Appomattox County,15
2022 ,  Jun,Arlington County,287
2022 ,  Jun,Augusta County,86
2022 ,  Jun,Bath County,7
2022 ,  Jun,Bedford County,143
2022 ,  Jun,Bland County,6
2022 ,  Jun,Botetourt County,49
2022 ,  Jun,Bristol City,8
2022 ,  Jun,Brunswick County,3
2022 ,  Jun,Buchanan County,6
2022 ,  Jun,Buckingham County,11
2022 ,  Jun,Buena Vista City,7
2022 ,  Jun,Campbell County,54
2022 ,  Jun,Caroline County,66
2022 ,  Jun,Carroll County,45
2022 ,  Jun,Charles City County,5
2022 ,  Jun,Charlotte County,8
2022 ,  Jun,Charlottesville City,71
2022 ,  Jun,Chesapeake City,512
2022 ,  Jun,Chesterfield County,702
2022 ,  Jun,Clarke County,29
2022 ,  Jun,Colonial Heights City,35
2022 ,  Jun,Covington City,5
2022 ,  Jun,Craig County,5
2022 ,  Jun,Culpeper County,73
2022 ,  Jun,Cumberland County,10
2022 ,  Jun,Danville City,67
2022 ,  Jun,Dickenson County,2
2022 ,  Jun,Dinwiddie County,24
2022 ,  Jun,Emporia City,0
2022 ,  Jun,Essex County,13
2022 ,  Jun,Fairfax City,42
2022 ,  Jun,Fairfax County,1603
2022 ,  Jun,Falls Church City,17
2022 ,  Jun,Fauquier County,105
2022 ,  Jun,Floyd County,13
2022 ,  Jun,Fluvanna County,72
2022 ,  Jun,Franklin City,12
2022 ,  Jun,Franklin County,74
2022 ,  Jun,Frederick County,143
2022 ,  Jun,Fredericksburg City,40
2022 ,  Jun,Galax City,9
2022 ,  Jun,Giles County,16
2022 ,  Jun,Gloucester County,58
2022 ,  Jun,Goochland County,62
2022 ,  Jun,Grayson County,8
2022 ,  Jun,Greene County,44
2022 ,  Jun,Greensville County,1
2022 ,  Jun,Halifax County,24
2022 ,  Jun,Hampton City,259
2022 ,  Jun,Hanover County,199
2022 ,  Jun,Harrisonburg City,46
2022 ,  Jun,Henrico County,519
2022 ,  Jun,Henry County,36
2022 ,  Jun,Highland County,1
2022 ,  Jun,Hopewell City,44
2022 ,  Jun,Isle of Wight County,64
2022 ,  Jun,James City County,205
2022 ,  Jun,King and Queen County,2
2022 ,  Jun,King George County,26
2022 ,  Jun,King William County,41
2022 ,  Jun,Lancaster County,19
2022 ,  Jun,Lee County,0
2022 ,  Jun,Lexington City,23
2022 ,  Jun,Loudoun County,703
2022 ,  Jun,Louisa County,80
2022 ,  Jun,Lunenburg County,10
2022 ,  Jun,Lynchburg City,119
2022 ,  Jun,Madison County,11
2022 ,  Jun,Manassas City,52
2022 ,  Jun,Manassas Park City,26
2022 ,  Jun,Martinsville City,19
2022 ,  Jun,Mathews County,26
2022 ,  Jun,Mecklenburg County,17
2022 ,  Jun,Middlesex County,20
2022 ,  Jun,Montgomery County,117
2022 ,  Jun,Nelson County,28
2022 ,  Jun,New Kent County,86
2022 ,  Jun,Newport News City,301
2022 ,  Jun,Norfolk City,368
2022 ,  Jun,Northampton County,17
2022 ,  Jun,Northumberland County,30
2022 ,  Jun,Norton City,0
2022 ,  Jun,Nottoway County,17
2022 ,  Jun,Orange County,68
2022 ,  Jun,Page County,26
2022 ,  Jun,Patrick County,24
2022 ,  Jun,Petersburg City,52
2022 ,  Jun,Pittsylvania County,32
2022 ,  Jun,Poquoson City,27
2022 ,  Jun,Portsmouth City,233
2022 ,  Jun,Powhatan County,50
2022 ,  Jun,Prince Edward County,24
2022 ,  Jun,Prince George County,44
2022 ,  Jun,Prince William County,754
2022 ,  Jun,Pulaski County,36
2022 ,  Jun,Radford City,14
2022 ,  Jun,Rappahannock County,14
2022 ,  Jun,Richmond City,334
2022 ,  Jun,Richmond County,3
2022 ,  Jun,Roanoke City,112
2022 ,  Jun,Roanoke County,178
2022 ,  Jun,Rockbridge County,35
2022 ,  Jun,Rockingham County,122
2022 ,  Jun,Russell County,13
2022 ,  Jun,Salem City,29
2022 ,  Jun,Scott County,0
2022 ,  Jun,Shenandoah County,84
2022 ,  Jun,Smyth County,22
2022 ,  Jun,Southampton County,14
2022 ,  Jun,Spotsylvania County,241
2022 ,  Jun,Stafford County,324
2022 ,  Jun,Staunton City,43
2022 ,  Jun,Suffolk City,254
2022 ,  Jun,Surry County,6
2022 ,  Jun,Sussex County,10
2022 ,  Jun,Tazewell County,15
2022 ,  Jun,Virginia Beach City,780
2022 ,  Jun,Warren County,72
2022 ,  Jun,Washington County,35
2022 ,  Jun,Waynesboro City,53
2022 ,  Jun,Westmoreland County,47
2022 ,  Jun,Williamsburg City,30
2022 ,  Jun,Winchester City,25
2022 ,  Jun,Wise County,1
2022 ,  Jun,Wythe County,36
2022 ,  Jun,York County,136
2022 , Jul,Accomack County,47
2022 , Jul,Albemarle County,191
2022 , Jul,Alexandria City,228
2022 , Jul,Alleghany County,18
2022 , Jul,Amelia County,15
2022 , Jul,Amherst County,31
2022 , Jul,Appomattox County,16
2022 , Jul,Arlington County,247
2022 , Jul,Augusta County,72
2022 , Jul,Bath County,4
2022 , Jul,Bedford County,143
2022 , Jul,Bland County,4
2022 , Jul,Botetourt County,44
2022 , Jul,Bristol City,12
2022 , Jul,Brunswick County,2
2022 , Jul,Buchanan County,3
2022 , Jul,Buckingham County,15
2022 , Jul,Buena Vista City,7
2022 , Jul,Campbell County,71
2022 , Jul,Caroline County,42
2022 , Jul,Carroll County,28
2022 , Jul,Charles City County,4
2022 , Jul,Charlotte County,7
2022 , Jul,Charlottesville City,65
2022 , Jul,Chesapeake City,388
2022 , Jul,Chesterfield County,629
2022 , Jul,Clarke County,13
2022 , Jul,Colonial Heights City,27
2022 , Jul,Covington City,4
2022 , Jul,Craig County,3
2022 , Jul,Culpeper County,62
2022 , Jul,Cumberland County,7
2022 , Jul,Danville City,56
2022 , Jul,Dickenson County,0
2022 , Jul,Dinwiddie County,21
2022 , Jul,Emporia City,0
2022 , Jul,Essex County,21
2022 , Jul,Fairfax City,30
2022 , Jul,Fairfax County,1301
2022 , Jul,Falls Church City,14
2022 , Jul,Fauquier County,106
2022 , Jul,Floyd County,17
2022 , Jul,Fluvanna County,53
2022 , Jul,Franklin City,13
2022 , Jul,Franklin County,71
2022 , Jul,Frederick County,134
2022 , Jul,Fredericksburg City,20
2022 , Jul,Galax City,18
2022 , Jul,Giles County,15
2022 , Jul,Gloucester County,63
2022 , Jul,Goochland County,43
2022 , Jul,Grayson County,16
2022 , Jul,Greene County,22
2022 , Jul,Greensville County,3
2022 , Jul,Halifax County,22
2022 , Jul,Hampton City,202
2022 , Jul,Hanover County,157
2022 , Jul,Harrisonburg City,42
2022 , Jul,Henrico County,467
2022 , Jul,Henry County,44
2022 , Jul,Highland County,6
2022 , Jul,Hopewell City,29
2022 , Jul,Isle of Wight County,53
2022 , Jul,James City County,178
2022 , Jul,King and Queen County,7
2022 , Jul,King George County,29
2022 , Jul,King William County,36
2022 , Jul,Lancaster County,24
2022 , Jul,Lee County,1
2022 , Jul,Lexington City,12
2022 , Jul,Loudoun County,548
2022 , Jul,Louisa County,77
2022 , Jul,Lunenburg County,9
2022 , Jul,Lynchburg City,106
2022 , Jul,Madison County,12
2022 , Jul,Manassas City,47
2022 , Jul,Manassas Park City,23
2022 , Jul,Martinsville City,20
2022 , Jul,Mathews County,18
2022 , Jul,Mecklenburg County,17
2022 , Jul,Middlesex County,23
2022 , Jul,Montgomery County,107
2022 , Jul,Nelson County,32
2022 , Jul,New Kent County,62
2022 , Jul,Newport News City,239
2022 , Jul,Norfolk City,359
2022 , Jul,Northampton County,21
2022 , Jul,Northumberland County,19
2022 , Jul,Norton City,0
2022 , Jul,Nottoway County,15
2022 , Jul,Orange County,65
2022 , Jul,Page County,31
2022 , Jul,Patrick County,7
2022 , Jul,Petersburg City,41
2022 , Jul,Pittsylvania County,28
2022 , Jul,Poquoson City,15
2022 , Jul,Portsmouth City,171
2022 , Jul,Powhatan County,43
2022 , Jul,Prince Edward County,18
2022 , Jul,Prince George County,30
2022 , Jul,Prince William County,620
2022 , Jul,Pulaski County,37
2022 , Jul,Radford City,18
2022 , Jul,Rappahannock County,7
2022 , Jul,Richmond City,295
2022 , Jul,Richmond County,6
2022 , Jul,Roanoke City,129
2022 , Jul,Roanoke County,128
2022 , Jul,Rockbridge County,22
2022 , Jul,Rockingham County,100
2022 , Jul,Russell County,7
2022 , Jul,Salem City,30
2022 , Jul,Scott County,1
2022 , Jul,Shenandoah County,77
2022 , Jul,Smyth County,18
2022 , Jul,Southampton County,9
2022 , Jul,Spotsylvania County,238
2022 , Jul,Stafford County,243
2022 , Jul,Staunton City,43
2022 , Jul,Suffolk City,218
2022 , Jul,Surry County,5
2022 , Jul,Sussex County,8
2022 , Jul,Tazewell County,17
2022 , Jul,Virginia Beach City,718
2022 , Jul,Warren County,60
2022 , Jul,Washington County,28
2022 , Jul,Waynesboro City,23
2022 , Jul,Westmoreland County,52
2022 , Jul,Williamsburg City,22
2022 , Jul,Winchester City,24
2022 , Jul,Wise County,2
2022 , Jul,Wythe County,37
2022 , Jul,York County,106
2022, Aug,Accomack County,60
2022, Aug,Albemarle County,190
2022, Aug,Alexandria City,213
2022, Aug,Alleghany County,15
2022, Aug,Amelia County,22
2022, Aug,Amherst County,38
2022, Aug,Appomattox County,15
2022, Aug,Arlington County,235
2022, Aug,Augusta County,96
2022, Aug,Bath County,4
2022, Aug,Bedford County,125
2022, Aug,Bland County,4
2022, Aug,Botetourt County,38
2022, Aug,Bristol City,6
2022, Aug,Brunswick County,4
2022, Aug,Buchanan County,6
2022, Aug,Buckingham County,19
2022, Aug,Buena Vista City,9
2022, Aug,Campbell County,84
2022, Aug,Caroline County,73
2022, Aug,Carroll County,39
2022, Aug,Charles City County,4
2022, Aug,Charlotte County,9
2022, Aug,Charlottesville City,51
2022, Aug,Chesapeake City,475
2022, Aug,Chesterfield County,634
2022, Aug,Clarke County,14
2022, Aug,Colonial Heights City,25
2022, Aug,Covington City,4
2022, Aug,Craig County,0
2022, Aug,Culpeper County,35
2022, Aug,Cumberland County,12
2022, Aug,Danville City,52
2022, Aug,Dickenson County,1
2022, Aug,Dinwiddie County,33
2022, Aug,Emporia City,0
2022, Aug,Essex County,14
2022, Aug,Fairfax City,33
2022, Aug,Fairfax County,1269
2022, Aug,Falls Church City,12
2022, Aug,Fauquier County,98
2022, Aug,Floyd County,18
2022, Aug,Fluvanna County,44
2022, Aug,Franklin City,10
2022, Aug,Franklin County,72
2022, Aug,Frederick County,157
2022, Aug,Fredericksburg City,47
2022, Aug,Galax City,16
2022, Aug,Giles County,13
2022, Aug,Gloucester County,58
2022, Aug,Goochland County,40
2022, Aug,Grayson County,8
2022, Aug,Greene County,28
2022, Aug,Greensville County,0
2022, Aug,Halifax County,25
2022, Aug,Hampton City,232
2022, Aug,Hanover County,155
2022, Aug,Harrisonburg City,44
2022, Aug,Henrico County,433
2022, Aug,Henry County,43
2022, Aug,Highland County,2
2022, Aug,Hopewell City,32
2022, Aug,Isle of Wight County,58
2022, Aug,James City County,190
2022, Aug,King and Queen County,8
2022, Aug,King George County,41
2022, Aug,King William County,41
2022, Aug,Lancaster County,24
